,ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
239,F896,Melissa Uiarnppi de Ramos,Feminino,37,Branco,Ensino Medio,MT,4,Marketing,Analista Junior
240,626E,Hugo de Paranhos,Masculino,30,Branco,Ensino Superior,PR,6,Desenvolvimento de Produtos,Analista Junior
241,3637,Humberto de Magalhaes,Masculino,21,Pardo,Ensino Superior,AP,,Recursos Humanos,Analista Pleno
242,C772,Adonis Liloa Rangel,Masculino,37,Pardo,Doutorado,RJ,2,Recursos Humanos,Analista Senior
243,2A3D,Jose Renato de Barros Miepasu Poogitsu Junior,Masculino,33,Branco,Ensino Superior,RR,5,TI,Gerente
244,815B,Lili Pulyna de Menezes,Feminino,42,Indigena,Ensino Superior,SE,4,Recursos Humanos,Analista Pleno
245,24CB,Quico Idoina Traoman Ulpu,Masculino,41,Branco,Pos graduacao,AL,7,Contabilidade,Analista Pleno
246,C769,Decio Xerxes Pepriomevic,Masculino,20,Pardo,Pos graduacao,PR,6,Operacoes,Analista Junior
247,5633,Aecio de Angola Rossi,Masculino,25,Branco,Ensino Superior,PB,,Administrativo,Analista Senior
248,634D,Wilson Breno Voenoina,Masculino,52,Branco,Pos graduacao,RJ,3,Desenvolvimento de Produtos,Analista Junior
249,6B07,Nathan da Nobrega de Alvarenga Weber,Masculino,35,Pardo,Ensino Superior,RS,4,Marketing,Analista Pleno
250,3E94,Artur Bartolomeu dos Santos,Masculino,30,Branco,Ensino Superior,SC,1,Compras,Gerente
251,1088,Isac Souto,Masculino,53,Pardo,Ensino Superior,RS,12,Marketing,Gerente
252,78F2,Otaviano de Souza Hagomu,Masculino,36,Pardo,Pos graduacao,RS,8,Marketing,Analista Junior
253,08EB,Natalia Lina Ede,Feminino,25,Branco,Ensino Superior,PA,8,Compras,Analista Pleno
254,F3EA,Toninho Washington de Morais,Masculino,39,Pardo,Ensino Superior,PB,10,Marketing,Gerente
255,061F,Hamilton Vitor Fean de Souza,Masculino,34,Pardo,Pos graduacao,RS,4,TI,Analista Junior
256,89F8,Avelino Danilo Pires Gomes,Masculino,18,Pardo,Pos graduacao,MG,,Vendas,Estagiario
257,60DC,Batista Ali Chirabu de Barbosa,Masculino,33,Preto,Ensino Superior,SP,6,TI,Analista Senior
258,B482,Rivaldo Anras Prates,Masculino,29,Pardo,Ensino Superior,SE,3,Marketing,Analista Pleno
259,4E96,Wellington Ronaldo Griglini de Linhares,Masculino,23,Branco,Doutorado,RS,8,TI,Analista Pleno
260,C9FE,Anakin de Souza dos Santos,Masculino,21,Pardo,Ensino Superior,ES,5,Desenvolvimento de Produtos,Analista Pleno
261,FFBE,Roger de Pereira,Masculino,20,Pardo,Ensino Superior,RJ,6,TI,Analista Pleno
262,9783,Hildebrando de Souza,Masculino,36,Pardo,Ensino Superior,BA,9,Marketing,Analista Junior
263,0FD7,Talita Guga,Feminino,33,Branco,Ensino Medio,RJ,9,Administrativo,Gerente
264,EBE2,Violeta da Silva Valimszo Fragoso,Feminino,29,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Senior
265,4BD3,Wellington Osvaldo Shoelauer,Masculino,21,Branco,Ensino Superior,MS,,Compras,Gerente
266,7F97,Cesar Samuel Duque,Masculino,19,Pardo,Ensino Superior,RJ,,Contabilidade,Analista Senior
267,6AEB,Dante Inuzefaman Naves,Masculino,20,Branco,Pos graduacao,SC,5,Contabilidade,Analista Junior
268,0EBB,Caroline Silvia Odrison Weiss,Feminino,27,Pardo,Pos graduacao,GO,3,Administrativo,Analista Senior
269,F939,Lucas Fagner Dlapo de Arantes Nytrya,Masculino,26,Pardo,Ensino Medio,DF,10,Operacoes,Analista Pleno
270,4021,Barbara Raquel Nunnu,Feminino,21,Branco,Doutorado,RN,6,Operacoes,Estagiario
271,6E9A,Eric Cesar de Barbosa,Masculino,20,Pardo,Pos graduacao,AM,3,Desenvolvimento de Produtos,Analista Pleno
272,216D,Gabriel Gredio,Masculino,36,Branco,Ensino Superior,ES,8,Recursos Humanos,Analista Junior
273,5008,Severino Denis Fruzypluym de Ortiz,Masculino,27,Preto,Ensino Medio,RJ,11,Marketing,Analista Pleno
274,D086,Joyce Laila Clocumyl de Peres Priztam,Feminino,35,Pardo,Mestrado,MS,11,Marketing,Analista Junior
275,CF9A,Tomaz Nilo de Amorim Neto,Masculino,47,Preto,Ensino Superior,RR,8,TI,Analista Senior
276,A219,Jose da Graca,Masculino,22,Branco,Ensino Superior,PA,2,Compras,Analista Pleno
277,F13F,Laerte de Martins,Masculino,50,Pardo,Pos graduacao,AM,8,Recursos Humanos,Analista Pleno
278,FF95,Olavo Adriano da Silva Terceiro,Masculino,28,Pardo,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Pleno
279,3247,Leia Susan de Barros Bavre,Feminino,25,Branco,Doutorado,PA,5,Marketing,Analista Pleno
280,319D,Paulo David Branco Vuaelulson Junior,Masculino,20,Pardo,Ensino Superior,SE,,Vendas,Analista Senior
281,FE01,Patrick Kevin Tema,Masculino,28,Branco,Ensino Superior,SE,5,Vendas,Analista Junior
282,E08D,Wilma Jangada de Moreira,Feminino,34,Pardo,Ensino Superior,BA,7,Administrativo,Analista Pleno
283,E96B,Olavo de Noronha,Masculino,26,Branco,Ensino Superior,RN,4,Administrativo,Analista Pleno
284,480C,Anakin Joaquim de Duarte,Masculino,23,Preto,Pos graduacao,RR,4,Operacoes,Analista Pleno
285,D2F3,Vanessa Hellen da Graca,Feminino,35,Pardo,Doutorado,RJ,6,Operacoes,Analista Pleno
286,B10D,Rivaldo Ali Yumeto da Silva,Masculino,26,Branco,Pos graduacao,SP,3,Marketing,Analista Junior
287,562A,Luis Decio da Silva,Masculino,22,Pardo,Ensino Superior,SE,4,Operacoes,Analista Senior
288,06D0,Camilo Wilson Beoarn,Masculino,37,Pardo,Doutorado,SP,2,TI,Analista Pleno
289,715B,Vivian de Paiva,Feminino,37,Branco,Ensino Superior,MA,6,Recursos Humanos,Estagiario
290,CB1C,Quico de Oliveira Franco,Masculino,39,Pardo,Mestrado,RJ,6,Operacoes,Analista Junior
291,E998,Luiz Jaziel Joliga,Masculino,42,Pardo,Pos graduacao,AC,9,Vendas,Analista Senior
292,BC69,Lino Portugal de Oliveira Neto,Masculino,31,Pardo,Ensino Superior,MG,2,Operacoes,Analista Senior
293,6FC6,Luzinete Bete de Muniz Danoa,Feminino,23,Branco,Pos graduacao,RS,4,TI,Gerente
294,50ED,Sheila Ingrid da Silva dos Santos,Feminino,32,Branco,Pos graduacao,GO,0,Compras,Analista Senior
295,AA5A,Wellington Gilberto Preto,Masculino,35,Preto,Pos graduacao,GO,2,TI,Analista Senior
296,E31C,Josiane Angelica Abuho,Feminino,37,Branco,Ensino Superior,RJ,2,TI,Analista Junior
297,BE23,Kim Jacinto de Peres Hodaguna,Masculino,44,Branco,Ensino Superior,PR,7,Operacoes,Analista Junior
298,CAF4,Israel Anieztison de Amorim Neto,Masculino,21,Pardo,Pos graduacao,SE,3,Marketing,Analista Junior
299,A5C2,Saulo Augusto de Garcia,Masculino,31,Preto,Mestrado,PB,5,Recursos Humanos,Estagiario
300,D3D6,Saulo Domingos Notes,Masculino,28,Pardo,Pos graduacao,RJ,9,Vendas,Estagiario
301,5666,Avelino Wesley Gomes do Maranhao da Silva,Masculino,21,Branco,Ensino Superior,RJ,5,Vendas,Analista Pleno
302,3EB1,Ademar Omenclos de Monteiro,Masculino,25,Branco,Ensino Medio,SC,5,Desenvolvimento de Produtos,Analista Pleno
303,E57E,Ciro de Campos da Silva do Maranhao Junior,Masculino,41,Branco,Ensino Superior,AL,8,TI,Analista Pleno
304,75F5,Oseas Samuel Branco Zedobo,Masculino,50,Pardo,Ensino Superior,MT,5,Marketing,Gerente
305,BCE9,Mario Israel de Moura Nijizeya,Masculino,43,Preto,Mestrado,MG,7,Compras,Gerente
306,21B0,Ismael Luigi Moreno Paasu,Masculino,34,Pardo,Ensino Medio,DF,7,TI,Analista Pleno
307,8F99,Marciano Julio Gesu,Masculino,24,Branco,Ensino Superior,PB,6,Desenvolvimento de Produtos,Analista Junior
308,F0BF,Wilson de Alvarenga Gomes,Masculino,27,Branco,Pos graduacao,MA,6,Administrativo,Analista Junior
309,F4B6,Robert de Garcia Nodogimo Junior,Masculino,24,Pardo,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Junior
310,6D0F,Anderson de Souza,Masculino,32,Branco,Ensino Superior,MG,4,Recursos Humanos,Analista Junior
311,0900,Rafael Luke Rosgern,Masculino,52,Branco,Ensino Superior,SC,11,TI,Analista Senior
312,FE9C,Marlon Nicolau de Alvim,Masculino,22,Branco,Ensino Superior,MA,5,Operacoes,Analista Pleno
313,BAE3,Rosangela de Britto,Feminino,31,Branco,Ensino Superior,AM,6,Compras,Analista Pleno
314,FE92,Roger de Guimaraes,Masculino,22,Pardo,Pos graduacao,PA,,Desenvolvimento de Produtos,Analista Junior
315,49E9,Vinicius de Uchoa Oeson,Masculino,45,Preto,Ensino Superior,AM,8,Desenvolvimento de Produtos,Gerente
316,CEDD,Giuseppe Joaquim Pimuru,Masculino,26,Pardo,Ensino Superior,PR,9,Contabilidade,Analista Senior
317,0FD0,Ney Ronaldo Schneider do Amazonas,Masculino,19,Indigena,Ensino Superior,SP,,Administrativo,Estagiario
318,77E9,Joaquim Eric de Alcantara,Masculino,30,Branco,Doutorado,RN,3,Administrativo,Analista Junior
319,1D50,Tais de Ramos,Feminino,39,Branco,Ensino Superior,RN,4,Administrativo,Analista Pleno
320,D3A7,Gabriela Rosana Schmidt,Feminino,28,Pardo,Ensino Superior,SE,4,Compras,Analista Junior
321,4459,Luigi de Noronha dos Pinhais,Masculino,21,Pardo,Ensino Superior,TO,7,Marketing,Analista Pleno
322,F623,Kim de Souza da Silva Megotsu Terceiro,Masculino,29,Pardo,Ensino Medio,RJ,3,Contabilidade,Analista Senior
323,B01F,Clarice Laura Liscu Tieao,Feminino,34,Branco,Ensino Superior,RS,4,Contabilidade,Analista Senior
324,1897,Caue Guilherme da Serra,Masculino,34,Branco,Ensino Superior,RJ,7,Compras,Analista Junior
325,F2C8,Celso Weiss,Masculino,29,Pardo,Ensino Superior,RS,5,Operacoes,Estagiario
326,34F6,Bruno Marco de Gusmoes,Masculino,33,Pardo,Ensino Superior,MT,4,Recursos Humanos,Analista Junior
327,4BC3,Jesus Humberto de Munhoz,Masculino,37,Preto,Pos graduacao,TO,3,TI,Analista Senior
328,9A1B,Lara Preto,Feminino,29,Pardo,Ensino Superior,SC,8,Recursos Humanos,Analista Senior
329,DDCC,Vinicius de Souza Itoe,Masculino,22,Pardo,Mestrado,PB,1,Administrativo,Gerente
330,A255,Silvio de Viana,Masculino,27,Branco,Ensino Superior,MG,1,Desenvolvimento de Produtos,Gerente
331,7CA5,Plinio Grialmy,Masculino,21,Branco,Ensino Medio,MT,3,TI,Analista Senior
332,D419,Rodrigo de Menezes Rihi,Masculino,34,Pardo,Ensino Superior,PB,4,Administrativo,Gerente
333,6004,Michel Igraov da Silva Borba,Masculino,53,Pardo,Ensino Superior,RS,10,Compras,Analista Pleno
334,FC2B,Marciano de Braga Oeyrnson Haramoki,Masculino,27,Pardo,Ensino Superior,PR,2,Recursos Humanos,Analista Senior
335,5380,Eric Plinio da Costa,Masculino,35,Pardo,Ensino Superior,PR,4,Compras,Analista Senior
336,8B82,Juliano Ogruoe,Masculino,30,Branco,Ensino Superior,SC,11,Compras,Analista Pleno
337,732C,Aecio Eliel Duque,Masculino,19,Branco,Ensino Superior,CE,,TI,Analista Pleno
338,5235,Simao Alisson Fizpi,Masculino,51,Branco,Pos graduacao,RJ,9,TI,Analista Pleno
339,6BAD,Gilberto Agimu Mafubebe Yojamiz,Masculino,22,Pardo,Ensino Superior,RS,,Administrativo,Analista Pleno
340,9047,Patrick Krumu de Chaves,Masculino,19,Pardo,Ensino Superior,SP,4,TI,Estagiario
341,112F,Everaldo Ximenes,Masculino,24,Preto,Ensino Superior,SP,,TI,Analista Senior
342,1DE4,Denise de Goncalves da Silva,Feminino,36,Branco,Ensino Superior,MS,7,Compras,Analista Junior
343,29DA,Mirela Fabiana Posu,Feminino,40,Pardo,Ensino Superior,AL,6,Administrativo,Analista Senior
344,C05D,Reginaldo Mateus de Osorio Toxasian,Masculino,40,Branco,Pos graduacao,AM,6,TI,Analista Pleno
345,20F6,Nelson Ciro de Rezende Basan Schmidt,Masculino,31,Pardo,Ensino Superior,MT,8,Marketing,Analista Senior
346,9591,Nathan Jonas Uerno Kochia Junior,Masculino,29,Branco,Pos graduacao,MG,6,Contabilidade,Analista Senior
347,7BC2,Thiago de Lisboa Maciel,Masculino,26,Pardo,Ensino Superior,SE,11,TI,Analista Senior
348,3C1B,A%0rica de Souza,Feminino,23,Pardo,Pos graduacao,PE,4,Operacoes,Analista Pleno
349,B98A,Gilson Cosiz Junior,Masculino,25,Branco,Ensino Superior,MS,0,Contabilidade,Analista Pleno
350,07A1,Felix de Braga Konaomson,Masculino,30,Branco,Ensino Superior,RO,2,Vendas,Gerente
351,C966,Severino Otaviano Jardim,Masculino,41,Branco,Pos graduacao,CE,13,Compras,Analista Pleno
352,DB9A,Ivan Altino Lopes Opumdul,Masculino,25,Pardo,Ensino Superior,MA,5,Contabilidade,Analista Pleno
353,59A7,Quenia Rose Klein Gremoman,Feminino,23,Pardo,Mestrado,TO,5,Operacoes,Analista Junior
354,2111,Rosimeire Mayra Pimenta do Prado,Feminino,27,Pardo,Ensino Superior,MG,9,Operacoes,Gerente
355,E109,Alessandre Helder de Pereira,Masculino,38,Pardo,Ensino Superior,MS,8,TI,Gerente
356,31DF,Fabio Joao Bosu,Masculino,40,Preto,Ensino Superior,CE,2,TI,Analista Junior
357,B9FA,Demilson Eleflaer de Teixeira,Masculino,36,Pardo,Ensino Superior,AL,0,Compras,Analista Junior
358,DB5D,Leila Wanda da Silva,Feminino,48,Pardo,Ensino Superior,GO,4,Contabilidade,Analista Senior
359,164E,Otto Eurnison de Salgado,Masculino,20,Pardo,Ensino Superior,PE,,Recursos Humanos,Analista Pleno
360,8D19,Marlene Tali,Feminino,20,Preto,Pos graduacao,RN,,Compras,Analista Senior
361,F012,Alisson de Toledo Junior,Masculino,,Pardo,Ensino Superior,RO,4,Vendas,Analista Junior
362,A31C,Jesus Lionu Mome,Masculino,30,Pardo,Ensino Medio,MG,5,TI,Analista Senior
363,5354,Reginaldo de Padilha Flabeol,Masculino,22,Branco,Ensino Superior,TO,0,Operacoes,Analista Junior
364,06A6,Matheus Avelino de Noronha Aemao,Masculino,41,Pardo,Ensino Superior,PB,8,Contabilidade,Analista Junior
365,ADE0,Otavio de Almeida,Masculino,32,Branco,Ensino Superior,SP,7,Administrativo,Analista Senior
366,FD5D,Caio Milton de Toledo Zeeri,Masculino,31,Branco,Ensino Superior,PI,5,Recursos Humanos,Analista Pleno
367,5585,Bruna Dias Aoao,Feminino,37,Pardo,Pos graduacao,MG,1,Contabilidade,Analista Senior
368,6ED0,Wesley Geraldo Ammal Buarque,Masculino,41,Branco,Ensino Superior,GO,12,Vendas,Analista Senior
369,CDE1,Luciana de Malta Cleorny Schmidt,Feminino,28,Pardo,Ensino Superior,DF,6,Recursos Humanos,Analista Pleno
370,35A2,Caue de Lacerda Cicaisza dos Santos,Masculino,23,Pardo,Ensino Superior,AC,5,Recursos Humanos,Analista Junior
371,B32B,Arthur dos Santos Miko,Masculino,27,Preto,Pos graduacao,GO,3,Administrativo,Estagiario
372,6309,Avelino Heitor de Salvador Vaz,Masculino,40,Branco,Pos graduacao,RJ,3,Administrativo,Analista Junior
373,1D1E,"Bete A,ngela de Barbosa",Feminino,22,Pardo,Ensino Superior,SP,3,Administrativo,Analista Pleno
374,9502,Valeska Maira Dutra Frias,Feminino,31,Pardo,Ensino Superior,DF,4,Marketing,Analista Pleno
375,B2D2,Diego Xavier Geola,Masculino,30,Preto,Ensino Superior,MS,8,Administrativo,Estagiario
376,791F,Leo Matheus de Souza,Masculino,27,Branco,Ensino Superior,GO,2,Marketing,Analista Junior
377,6607,Luigi Xavier de Ortiz Eyzuson,Masculino,24,Branco,Ensino Superior,RO,6,TI,Gerente
378,B4E2,Heitor de Jesus do Parana Pimenta Junior,Masculino,25,Pardo,Ensino Superior,MG,5,Marketing,Analista Junior
379,42DB,Edu Eduardo da Silva,Masculino,36,Pardo,Pos graduacao,RR,4,Marketing,Diretor
380,AD25,Hilda Oiman,Feminino,36,Preto,Ensino Superior,SP,4,TI,Analista Senior
381,6D61,Nelson Bare,Masculino,27,Indigena,Pos graduacao,RJ,3,Recursos Humanos,Estagiario
382,2291,Tales Camara Umiciosman,Masculino,36,Branco,Ensino Superior,AM,1,Administrativo,Analista Junior
383,AFCE,Samuel Jairo Mulemvic de Sao Pedro,Masculino,46,Pardo,Ensino Superior,RJ,4,Marketing,Estagiario
384,0A62,Ariana dos Santos Npubo Dissescafarn,Feminino,30,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Senior
385,F9F4,Boris Rivaldo dos Santos,Masculino,28,Pardo,Ensino Superior,MG,3,Compras,Estagiario
386,2C01,Alexandre de Fraga da Silva,Masculino,27,Branco,Ensino Medio,SC,12,Desenvolvimento de Produtos,Analista Pleno
387,9286,Suellen Fernanda da Silva Amploneov,Feminino,35,Branco,Ensino Superior,CE,2,Vendas,Analista Junior
388,F0DB,Karl Jose Ecruer do Amaral,Masculino,19,Pardo,Ensino Superior,AC,3,Vendas,Analista Junior
389,090A,Yolanda da Mata,Feminino,19,Branco,Doutorado,MG,,Administrativo,Gerente
390,1EF5,Murilo de Souza,Masculino,22,Branco,Ensino Superior,MG,6,TI,Analista Junior
391,CEA0,Cicero dos Santos,Masculino,30,Branco,Ensino Superior,PR,6,Desenvolvimento de Produtos,Analista Junior
392,D094,Nathan da Lira Fortes,Masculino,39,Pardo,Pos graduacao,CE,4,Desenvolvimento de Produtos,Estagiario
393,5E40,Avelino Dionisio Tlecaim de Moreira,Masculino,32,Branco,Pos graduacao,RJ,8,Marketing,Analista Senior
394,2D30,Joao Glinsournao,Masculino,24,Pardo,Pos graduacao,RR,,Recursos Humanos,Analista Junior
395,4CB4,Karina Marielle da Nobrega Herrera,Feminino,25,Pardo,Pos graduacao,TO,6,TI,Analista Senior
396,6EE6,Anna da Silva,Feminino,36,Pardo,Ensino Superior,SP,7,TI,Analista Pleno
397,0008,Jeniffer Elizabete da Paz Paim Danogean,Feminino,28,Branco,Ensino Superior,RO,6,Marketing,Analista Senior
398,8C9F,Celeste Suely Botsuie Habi,Feminino,35,Pardo,Doutorado,AM,9,TI,Gerente
399,06DB,Ciro Anakin dos Santos Seixas,Masculino,43,Pardo,Ensino Superior,SE,5,Recursos Humanos,Estagiario
400,2186,Carlos Gomes,Masculino,32,Indigena,Ensino Superior,PI,6,Compras,Analista Junior
401,926C,Elano de Pereira dos Santos Tele,Masculino,39,Branco,Ensino Superior,RJ,10,Vendas,Analista Junior
402,5CCE,Washington Bento Weber,Masculino,32,Pardo,Doutorado,RJ,6,Contabilidade,Analista Junior
403,0856,Lino Danilo Iryomfaman Aornivic,Masculino,23,Pardo,Doutorado,RS,0,Contabilidade,Analista Senior
404,4060,Toninho de Figueiredo Ribeiro Pideseno,Masculino,28,Pardo,Ensino Superior,SE,6,Recursos Humanos,Estagiario
405,154E,Giovanni Uenean,Masculino,23,Branco,Ensino Superior,AL,4,Contabilidade,Analista Pleno
406,1CB3,Osorio de Souza Neto,Masculino,37,Branco,Mestrado,AP,7,Recursos Humanos,Analista Pleno
407,40B7,Decio de Gusmao,Masculino,28,Branco,Ensino Superior,AC,8,Operacoes,Analista Junior
408,F163,Helder Saulo Tristao Klein de Barbosa,Masculino,30,Pardo,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Junior
409,0C94,Hilton Valente,Masculino,28,Pardo,Mestrado,PB,7,Contabilidade,Analista Pleno
410,2FDA,Adonis Edu Dias,Masculino,20,Pardo,Ensino Superior,CE,6,Compras,Analista Senior
411,CE17,Jairo Lino Beloleson Neto,Masculino,35,Branco,Ensino Superior,PA,6,Contabilidade,Analista Junior
412,3863,Omar Manoel de Barbosa da Silva,Masculino,21,Pardo,Ensino Superior,SP,,Contabilidade,Analista Junior
413,EA91,Heron Manoel Naves Vaz Thupeison,Masculino,37,Pardo,Pos graduacao,MA,2,Administrativo,Analista Senior
415,FDD2,Joao Seocrem,Masculino,37,Preto,Ensino Medio,BA,9,Desenvolvimento de Produtos,Analista Junior
416,298A,Ali de Moreira Rirntreov Terceiro,Masculino,43,Pardo,Ensino Superior,SP,3,Operacoes,Analista Junior
417,D749,Sara Eliane Apison,Feminino,37,Pardo,Ensino Superior,SP,0,Administrativo,Analista Pleno
418,19AA,Fabricio de Alcantara,Masculino,28,Pardo,Ensino Superior,RR,1,Recursos Humanos,Analista Junior
419,0578,Alessandre de Pascoal,Masculino,44,Branco,Ensino Superior,RN,9,Recursos Humanos,Analista Junior
420,892A,Robert Itamar Castelo,Masculino,33,Pardo,Ensino Superior,MG,11,Operacoes,Diretor
421,8D37,Marco Panaoman,Masculino,35,Pardo,Mestrado,CE,5,Marketing,Analista Junior
422,20D3,Chico Sandro de Parreira,Masculino,42,Pardo,Ensino Superior,GO,7,Contabilidade,Analista Pleno
423,6281,Itamar Gilson Gois,Masculino,29,Branco,Doutorado,RN,2,Vendas,Analista Pleno
424,5758,Rivaldo Leandro da Gama de Cerqueira Tohoya,Masculino,36,Pardo,Pos graduacao,RJ,6,Desenvolvimento de Produtos,Analista Senior
425,678A,Simone Amanda Maciel dos Santos,Feminino,26,Branco,Ensino Superior,MG,5,Contabilidade,Analista Junior
426,289B,Oliver Eric Moki Moreno,Masculino,35,Branco,Mestrado,PA,8,Compras,Estagiario
427,D386,Monica de Viana,Feminino,23,Pardo,Ensino Superior,AC,2,Marketing,Gerente
428,A830,Edivaldo Gloveov,Masculino,28,Preto,Mestrado,PR,,Compras,Analista Senior
429,494C,Fabiana da Silva,Feminino,45,Branco,Ensino Superior,PR,3,Compras,Analista Junior
430,86F1,Aecio Varoai,Masculino,36,Preto,Doutorado,RR,5,Vendas,Gerente
431,6498,Yuri de Santana Urnta,Masculino,23,Pardo,Mestrado,PB,7,Operacoes,Analista Senior
432,7563,Hamilton Gilson Tageha,Masculino,33,Pardo,Doutorado,MG,0,Recursos Humanos,Analista Junior
433,2CA0,Henrique de Mello d'Avila,Masculino,22,Pardo,Pos graduacao,RO,,Vendas,Analista Junior
434,BF41,Jeferson Igor Klein de Brito Suso,Masculino,48,Pardo,Ensino Superior,PE,10,TI,Analista Senior
435,D3AB,Rodolfo Mariano do Prado Erndurn,Masculino,28,Pardo,Ensino Superior,RJ,4,Compras,Analista Senior
436,607D,Liane Amelia da Gama,Feminino,19,Branco,Ensino Superior,BA,4,Marketing,Analista Pleno
437,E452,Catarina Elisa Pioil Rangel,Feminino,18,Pardo,Ensino Superior,RJ,,Compras,Gerente
438,BA83,Quirino Charles Kane,Masculino,45,Preto,Mestrado,GO,8,Marketing,Analista Junior
439,9D6E,Gilson Juliano Edoer da Graca Buarque Terceiro,Masculino,42,Branco,Ensino Superior,SC,7,Marketing,Analista Senior
440,B1C8,Margarida Isabela Bile,Feminino,22,Preto,Ensino Superior,RR,,Operacoes,Analista Pleno
441,01C0,Arlete Lisa de Barbosa Dopu,Feminino,21,Branco,Pos graduacao,RJ,6,Contabilidade,Estagiario
442,1B60,Robson Marlon Dutlimaz,Masculino,25,Branco,Ensino Superior,PB,2,Administrativo,Analista Junior
443,C3CD,Vitor Guerra de Alencar Jardim Neto,Masculino,49,Pardo,Doutorado,AP,6,TI,Analista Pleno
444,10F9,Mauricio de Paranhos,Masculino,24,Pardo,Ensino Superior,MG,4,Administrativo,Analista Senior
445,00BD,Caroline de Souza,Feminino,40,Branco,Ensino Superior,RS,2,Vendas,Analista Junior
446,F2F3,Priscila Duque,Feminino,39,Branco,Doutorado,MG,5,Recursos Humanos,Analista Pleno
447,FC97,Joaquim Leo Rosatto de Alves,Masculino,21,Branco,Ensino Superior,ES,,Desenvolvimento de Produtos,Analista Junior
448,1391,Eduardo Renato da Silva Ulean,Masculino,25,Pardo,Ensino Superior,RJ,2,Administrativo,Analista Junior
449,5233,Jeferson Udamca de Souza,Masculino,35,Branco,Doutorado,PR,2,Compras,Analista Junior
450,6F62,Milton Samuel Banhos,Masculino,44,Pardo,Ensino Superior,SC,7,Administrativo,Analista Senior
451,EB49,Tales Nilo dos Santos,Masculino,35,Branco,Ensino Superior,PE,8,Administrativo,Analista Senior
452,97CD,Vivian Gutierrez do Parana Hoyubasa,Feminino,56,Pardo,Ensino Superior,SP,5,Marketing,Gerente
453,A31A,Moacyr de Osorio,Masculino,36,Branco,Ensino Superior,RS,3,Administrativo,Analista Pleno
454,5D49,Luciano da Cunha,Masculino,39,Pardo,Mestrado,RN,4,Vendas,Analista Senior
455,B2C7,Cleberson Everton da Silva,Masculino,20,Branco,Ensino Superior,MT,,Operacoes,Analista Junior
456,8A55,Artur dos Santos,Masculino,25,Branco,Ensino Superior,PE,1,Administrativo,Analista Junior
